Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
G. Isaksen,SS Lazio,Denmark,178,70,22,Right foot,C,RWF,"['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",74,Italian League,Europe,64,70,73,69,62,64,66,58,66,70,51,54,53,60,76,81,62,63,55,72,65,40,40,40,40,40,Occasionally,Very High,Standard,Medium
M. Frendrup,Genova RB,Denmark,178,63,22,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",74,Italian League,Europe,61,68,67,67,70,67,57,63,54,60,68,71,77,80,73,74,61,69,66,76,82,40,40,40,40,40,Rarely,Medium,Unwavering,High
M. Uhre,Philadelphia BY,Denmark,188,84,29,Right foot,C,CF,['Centre Forward'],"['Right Midfielder', 'Right Wing Forward', 'Second Striker']",74,American League,Europe,71,65,61,61,54,52,69,66,50,50,43,45,61,48,83,80,67,65,76,58,68,40,40,40,40,40,Rarely,High,Standard,Medium
O. Christensen,Firenze V,Denmark,191,84,24,Right foot,C,GK,['Goalkeeper'],[],74,Italian League,Europe,40,50,44,43,49,53,40,47,48,40,44,41,42,59,48,45,65,69,63,48,48,71,69,68,72,75,Rarely,Medium,Unwavering,Medium
M. Mattsson,F.C. København,Denmark,174,62,24,Right foot,B,AMF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Defensive Midfielder', 'Centre Midfielder', 'Right Wing Forward', 'Second Striker']",74,3F Superliga,Europe,71,73,69,71,69,65,70,64,67,69,50,57,62,60,73,71,69,63,60,69,70,40,40,40,40,40,Occasionally,High,Standard,Medium
R. Nicolaisen,Toulouse FC,Denmark,191,81,26,Left foot,C,CB,['Centre Back'],[],74,Ligue 1 Uber Eats,Europe,52,60,51,54,59,61,52,79,48,49,72,74,76,71,60,54,60,78,77,53,65,40,40,40,40,40,Rarely,Medium,Standard,Medium
K. Junker,Nagoya Grampus,Denmark,186,76,29,Left foot,C,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",74,MEIJI YASUDA J1 LEAGUE,Europe,73,67,63,60,64,57,72,65,55,59,42,46,56,50,73,66,74,66,72,60,69,40,40,40,40,40,Rarely,High,Unwavering,Low
M. O'Riley,Celtic FC,Denmark,187,77,23,Left foot,A,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,cinch Scottish Premiership,Europe,58,70,64,65,75,74,64,55,74,70,62,67,64,64,67,63,75,58,68,62,79,40,40,40,40,40,Occasionally,High,Standard,Medium
J. Vestergaard,Leicester B,Denmark,199,98,31,Right foot,C,CB,['Centre Back'],[],74,English 2nd Division,Europe,52,57,55,58,63,66,49,75,49,51,71,70,75,72,59,51,74,60,83,47,68,40,40,40,40,40,Rarely,High,Standard,Medium
C. Tengstedt,SL Benfica,Denmark,184,71,23,Right foot,C,CF,['Centre Forward'],"['Left Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",73,Liga Portugal Betclic,Europe,69,70,66,63,63,60,69,64,53,63,48,48,60,57,71,74,64,70,72,67,67,40,40,40,40,40,Rarely,Medium,Standard,Medium
V. Kristiansen,Bologna RB,Denmark,181,72,21,Left foot,C,LB,['Left Back'],['Left Midfielder'],73,Italian League,Europe,60,64,65,60,62,65,53,62,55,60,62,67,67,63,76,77,66,69,64,70,80,40,40,40,40,40,Rarely,Medium,Standard,Medium
N. Vallys,Brøndby IF,Denmark,189,78,27,Right foot,C,AMF,"['Attacking Midfielder', 'Left Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",73,3F Superliga,Europe,66,73,67,70,71,64,71,65,64,68,49,50,57,60,77,67,70,64,72,59,70,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
M. Hermansen,Leicester B,Denmark,187,81,23,Right foot,C,GK,['Goalkeeper'],[],73,English 2nd Division,Europe,40,49,48,44,48,53,40,48,50,43,45,44,41,59,50,48,67,69,65,59,50,70,68,67,72,73,Rarely,Medium,Standard,Medium
A. Hansen,FC Nordsjælland,Denmark,186,79,28,Right foot,B,GK,['Goalkeeper'],[],73,3F Superliga,Europe,40,48,45,44,48,50,40,47,48,41,45,43,44,58,51,47,65,70,68,54,51,74,68,66,69,72,Rarely,Medium,Unwavering,High
E. Riis,Preston WB,Denmark,190,83,25,Right foot,C,CF,['Centre Forward'],['Second Striker'],73,English 2nd Division,Europe,71,64,59,60,62,55,73,67,59,60,44,49,57,52,64,61,77,65,75,57,70,40,40,40,40,40,Rarely,Medium,Standard,Medium
O. Abildgaard,Como 1907,Denmark,193,82,27,Left foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Attacking Midfielder']",73,Serie BKT,Europe,54,70,62,68,69,69,55,73,57,61,68,70,67,67,63,60,70,60,73,55,74,40,40,40,40,40,Rarely,Medium,Standard,Medium
M. Damsgaard,Brentford RW,Denmark,180,71,23,Right foot,C,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Centre Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Second Striker']",73,English League,Europe,64,72,74,71,67,64,64,52,69,63,48,50,58,54,72,79,64,58,56,78,65,40,40,40,40,40,Rarely,High,Standard,Low
L. Lerager,F.C. København,Denmark,188,80,30,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",73,3F Superliga,Europe,60,70,59,65,71,69,61,68,56,60,69,71,77,74,60,52,75,70,74,54,81,40,40,40,40,40,Rarely,Medium,Unwavering,Low
M. Roerslev,Brentford RW,Denmark,184,75,24,Right foot,C,RB,"['Right Back', 'Right Midfielder']",['Centre Back'],73,English League,Europe,62,69,67,64,67,74,51,57,54,65,65,67,62,67,72,70,64,64,65,65,75,40,40,40,40,40,Rarely,High,Standard,Medium
R. Falk,F.C. København,Denmark,177,67,31,Right foot,B,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker']",73,3F Superliga,Europe,60,76,75,77,74,75,63,59,56,63,57,60,65,61,59,64,72,60,59,72,70,40,40,40,40,40,Rarely,High,Unwavering,Medium
A. Hjulsager,Gent BW,Denmark,177,71,28,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker', 'Centre Forward']",73,Belgian League,Europe,64,71,71,67,73,69,66,54,61,68,59,60,67,64,69,72,63,66,60,69,74,40,40,40,40,40,Occasionally,High,Inconsistent,Low
E. Sviatchenko,Houston O,Denmark,184,82,32,Right foot,C,CB,['Centre Back'],[],73,American League,Europe,52,60,52,58,58,60,51,68,50,51,74,70,67,67,67,65,61,72,76,54,64,40,40,40,40,40,Rarely,High,Standard,Medium
C. Gytkjær,Venezia FC,Denmark,185,77,33,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Right Wing Forward', 'Second Striker']",73,Serie BKT,Europe,70,68,62,64,59,60,71,70,62,60,45,49,54,52,69,65,70,71,74,59,69,40,40,40,40,40,Occasionally,Very High,Unwavering,Medium
M. Jørgensen,Brentford RW,Denmark,189,79,33,Right foot,C,CB,"['Centre Back', 'Right Back']",[],73,English League,Europe,53,57,49,56,60,60,52,70,50,51,74,69,64,67,65,60,60,74,76,60,69,40,40,40,40,40,Rarely,Low,Standard,Low
M. Kvistgaarden,Brøndby IF,Denmark,175,69,21,Right foot,A,CF,['Centre Forward'],"['Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",72,3F Superliga,Europe,67,66,69,65,57,60,70,61,48,53,45,48,59,62,75,80,68,70,56,78,71,40,40,40,40,40,Occasionally,Medium,Standard,Medium
P. Mortensen,Aarhus GF,Denmark,190,81,34,Right foot,A,CF,['Centre Forward'],['Second Striker'],72,3F Superliga,Europe,70,64,58,62,55,56,72,75,57,60,47,46,59,61,62,56,74,75,78,56,63,40,40,40,40,40,Occasionally,Very High,Unwavering,Low
M. Amundsen,Columbus BY,Denmark,179,81,25,Left foot,C,LB,"['Centre Back', 'Left Back', 'Left Midfielder']",['Left Wing Forward'],72,American League,Europe,58,66,67,61,62,72,56,54,54,61,61,63,64,66,76,72,69,63,65,69,75,40,40,40,40,40,Almost Never,Medium,Standard,Low
M. Daramy,Stade de Reims,Denmark,180,71,21,Right foot,C,LWF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Second Striker']",72,Ligue 1 Uber Eats,Europe,62,65,73,60,62,57,66,59,49,59,46,47,54,56,80,82,70,62,66,71,65,40,40,40,40,40,Rarely,High,Standard,Medium
N. Laursen,Heracles Almelo,Denmark,183,78,25,Left foot,C,RWF,"['Right Midfielder', 'Right Wing Forward']","['Attacking Midfielder', 'Second Striker', 'Centre Forward']",72,Eredivisie,Europe,65,68,73,66,64,70,69,64,68,71,51,54,60,57,73,69,66,56,58,66,71,40,40,40,40,40,Rarely,Medium,Standard,Medium
J. Rasmussen,Brøndby IF,Denmark,190,81,26,Left foot,B,CB,['Centre Back'],"['Left Back', 'Defensive Midfielder']",72,3F Superliga,Europe,54,62,60,56,63,67,49,74,52,55,67,70,70,73,63,58,66,72,74,56,66,40,40,40,40,40,Rarely,Medium,Standard,Low
N. Madsen,Westerlo GB,Denmark,192,81,23,Right foot,B,DMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Centre Back'],72,Belgian League,Europe,64,65,59,63,71,73,64,69,64,62,64,65,63,69,69,66,68,63,73,58,74,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
R. Lauritsen,Brøndby IF,Denmark,187,83,27,Right foot,B,CB,['Centre Back'],['Defensive Midfielder'],72,3F Superliga,Europe,59,57,54,53,60,60,59,78,48,52,69,64,71,73,64,59,65,81,75,60,65,40,40,40,40,40,Rarely,Medium,Standard,Low
P. Zinckernagel,Brugge BZ,Denmark,175,70,29,Right foot,C,AMF,"['Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Centre Forward']",72,Belgian League,Europe,67,72,70,65,68,69,65,54,68,70,51,57,60,53,69,71,73,61,58,73,72,40,40,40,40,40,Occasionally,Very High,Standard,High
C. Højer,Çaykur Rizespor,Denmark,184,80,29,Left foot,C,LB,['Left Back'],"['Defensive Midfielder', 'Centre Midfielder', 'Left Midfielder']",72,Trendyol Süper Lig,Europe,55,64,59,66,64,69,56,60,68,71,59,61,63,69,75,68,80,73,70,63,78,40,40,40,40,40,Almost Never,Medium,Standard,Low
H. Kane,FC Bayern München,England,188,89,30,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Second Striker']",84,Other (Europe),Europe,83,76,69,72,73,75,85,76,70,71,42,43,59,52,61,58,81,70,75,59,73,40,40,40,40,40,Occasionally,High,Unwavering,High
J. Bellingham,Madrid Chamartin B,England,186,75,20,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker', 'Centre Forward']",83,Spanish League,Europe,76,77,74,78,76,72,77,67,58,62,64,69,73,72,75,68,75,67,72,76,80,40,40,40,40,40,Occasionally,Very High,Unwavering,High
B. Saka,Arsenal FC,England,178,65,22,Left foot,C,RWF,"['Left Back', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",[],82,English League,Europe,73,78,79,71,71,73,73,50,65,74,53,56,65,62,76,81,70,54,63,77,78,40,40,40,40,40,Occasionally,High,Unwavering,High
D. Rice,Arsenal FC,England,185,80,24,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],82,English League,Europe,61,72,71,75,75,76,61,64,62,60,76,77,82,84,67,61,70,70,77,61,84,40,40,40,40,40,Rarely,High,Unwavering,High
P. Foden,Manchester B,England,171,70,23,Left foot,C,RWF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",[],81,English League,Europe,72,83,80,78,74,69,73,48,64,74,55,56,60,56,71,79,79,48,55,83,74,40,40,40,40,40,Almost Never,Medium,Standard,Medium
J. Maddison,Tottenham WB,England,175,73,27,Right foot,C,AMF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",['Second Striker'],81,English League,Europe,72,79,77,79,79,78,69,51,79,79,52,58,67,60,64,71,76,52,57,80,76,40,40,40,40,40,Rarely,High,Unwavering,Low
T. Alexander-Arnold,Liverpool R,England,175,69,25,Right foot,C,RB,"['Right Back', 'Centre Midfielder', 'Right Midfielder']",[],81,English League,Europe,67,75,70,74,80,84,61,49,79,84,68,72,71,77,73,69,76,67,64,67,83,40,40,40,40,40,Occasionally,High,Unwavering,High
J. Stones,Manchester B,England,188,70,29,Right foot,C,CB,"['Centre Back', 'Right Back', 'Defensive Midfielder']",[],81,English League,Europe,53,74,68,72,76,71,51,76,58,60,78,78,74,77,69,63,63,76,73,62,73,40,40,40,40,40,Occasionally,High,Standard,Low
O. Watkins,Aston RB,England,180,70,28,Right foot,C,CF,"['Left Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Right Midfielder', 'Attacking Midfielder', 'Second Striker']",80,English League,Europe,76,67,71,65,64,60,76,73,62,65,41,43,50,70,81,72,75,79,63,69,80,40,40,40,40,40,Rarely,High,Unwavering,High
B. White,Arsenal FC,England,186,76,26,Right foot,C,RB,"['Centre Back', 'Right Back']",['Right Midfielder'],80,English League,Europe,60,73,69,76,77,75,49,67,58,60,76,75,77,81,73,69,65,74,71,60,80,40,40,40,40,40,Occasionally,High,Unwavering,High
J. Grealish,Manchester B,England,180,68,28,Right foot,C,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Right Wing Forward', 'Second Striker']",80,English League,Europe,72,81,81,79,76,72,67,53,62,74,45,48,60,57,71,75,67,54,60,78,75,40,40,40,40,40,Rarely,High,Standard,Medium
C. Palmer,Chelsea B,England,189,74,21,Left foot,C,RMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Second Striker', 'Centre Forward']",79,English League,Europe,73,79,77,78,75,67,73,55,66,72,58,60,64,56,74,69,72,56,60,69,76,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
R. James,Chelsea B,England,182,82,24,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Defensive Midfielder']",79,English League,Europe,65,71,71,72,70,80,61,62,70,80,62,67,73,71,75,72,78,60,77,63,77,40,40,40,40,40,Rarely,Medium,Standard,Low
J. Bowen,West Ham RB,England,174,70,27,Left foot,C,RMF,"['Right Midfielder', 'Right Wing Forward', 'Centre Forward']",['Second Striker'],79,English League,Europe,73,75,75,72,69,70,74,66,67,68,50,52,60,55,73,76,72,60,62,78,82,40,40,40,40,40,Rarely,High,Unwavering,High
F. Tomori,AC Milan,England,185,79,26,Right foot,C,CB,"['Centre Back', 'Right Back']",[],79,Italian League,Europe,55,61,58,60,65,64,54,70,53,54,74,77,73,75,72,70,62,82,73,61,69,40,40,40,40,40,Occasionally,High,Standard,High
N. Pope,Newcastle WB,England,198,76,31,Right foot,C,GK,['Goalkeeper'],[],79,English League,Europe,40,53,40,41,53,54,40,40,53,40,43,41,49,58,53,54,67,59,67,52,53,74,73,68,76,79,Rarely,Medium,Unwavering,Medium
K. Walker,Manchester B,England,183,83,33,Right foot,C,RB,"['Centre Back', 'Right Back', 'Right Midfielder']",[],79,English League,Europe,60,69,67,63,70,70,55,64,62,67,67,69,70,77,85,75,77,72,71,61,79,40,40,40,40,40,Almost Never,Medium,Standard,High
A. Gordon,Newcastle WB,England,182,70,22,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Second Striker', 'Centre Forward']",78,English League,Europe,69,73,75,65,65,62,69,55,68,72,51,50,62,54,83,81,72,60,56,67,74,40,40,40,40,40,Occasionally,High,Standard,Medium
A. Ramsdale,Arsenal FC,England,188,77,25,Right foot,C,GK,['Goalkeeper'],[],78,English League,Europe,40,53,42,46,58,60,40,40,53,41,41,41,47,58,53,56,71,72,67,52,53,72,69,69,77,78,Rarely,Medium,Standard,High
E. Eze,Crystal Palace RB,England,178,67,25,Right foot,C,AMF,"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",78,English League,Europe,70,80,82,79,73,67,67,55,69,70,50,53,60,56,72,78,70,50,61,79,74,40,40,40,40,40,Occasionally,Medium,Unwavering,Low
T. Abraham,Roma GR,England,191,87,26,Right foot,C,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",78,Italian League,Europe,76,70,67,69,60,58,71,75,56,60,43,43,56,53,77,73,74,65,75,61,71,40,40,40,40,40,Rarely,Medium,Inconsistent,Medium
E. Konsa,Aston RB,England,183,77,26,Right foot,C,CB,"['Centre Back', 'Right Back']",[],78,English League,Europe,55,62,62,69,67,69,49,70,53,55,75,74,72,77,73,67,65,77,71,60,75,40,40,40,40,40,Rarely,Medium,Standard,High
I. Toney,Brentford RW,England,179,70,27,Right foot,C,CF,"['Second Striker', 'Centre Forward']",['Right Wing Forward'],78,English League,Europe,74,71,64,72,64,58,75,70,67,61,43,46,73,56,73,70,75,82,74,62,77,40,40,40,40,40,Rarely,Medium,Unwavering,High
H. Maguire,Manchester United FC,England,194,100,30,Right foot,C,CB,['Centre Back'],[],78,English League,Europe,51,61,60,62,63,65,49,78,53,59,74,74,77,75,60,54,69,73,84,48,69,40,40,40,40,40,Rarely,High,Inconsistent,High
C. Wilson,Newcastle WB,England,180,66,31,Right foot,C,CF,['Centre Forward'],['Second Striker'],78,English League,Europe,77,71,67,70,60,54,76,70,53,58,40,43,66,53,78,75,72,63,70,65,72,40,40,40,40,40,Rarely,High,Standard,Low
K. Trippier,Newcastle WB,England,178,71,33,Right foot,C,RB,"['Left Back', 'Right Back', 'Right Midfielder']",[],78,English League,Europe,64,75,67,73,74,80,54,49,79,81,67,69,72,75,69,72,75,71,61,71,80,40,40,40,40,40,Rarely,High,Unwavering,Low
J. Pickford,Everton B,England,185,77,29,Left foot,C,GK,['Goalkeeper'],[],78,English League,Europe,40,53,41,41,53,60,40,40,53,46,43,46,53,58,55,58,75,70,65,60,53,73,71,75,80,72,Rarely,High,Standard,High
L. Shaw,Manchester United FC,England,185,75,28,Left foot,C,LB,['Left Back'],"['Centre Back', 'Left Midfielder']",78,English League,Europe,62,70,70,69,72,77,51,60,60,71,68,73,76,70,76,73,63,65,67,72,76,40,40,40,40,40,Almost Never,Medium,Standard,Low
J. Ward-Prowse,West Ham RB,England,173,66,29,Right foot,C,CMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder']",['Defensive Midfielder'],78,English League,Europe,62,74,64,72,76,82,65,50,86,84,60,62,70,67,61,65,77,58,60,75,85,40,40,40,40,40,Rarely,Medium,Unwavering,High
R. Sterling,Chelsea B,England,170,69,29,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Attacking Midfielder', 'Second Striker']",78,English League,Europe,72,73,77,67,64,63,69,56,69,70,50,53,53,48,77,84,68,60,58,83,71,40,40,40,40,40,Rarely,Medium,Standard,Medium
C. Smalling,Roma GR,England,194,81,34,Right foot,C,CB,"['Centre Back', 'Right Back']",[],78,Italian League,Europe,53,62,57,60,64,59,57,75,53,55,75,77,71,70,64,60,60,75,80,56,68,40,40,40,40,40,Rarely,Medium,Standard,Low
L. Colwill,Chelsea B,England,187,83,20,Left foot,C,CB,"['Centre Back', 'Left Back']",[],77,English League,Europe,51,65,60,65,69,64,50,65,53,60,73,76,71,69,69,64,62,72,75,60,74,40,40,40,40,40,Occasionally,Medium,Standard,Medium
C. Gallagher,Chelsea B,England,182,76,23,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",[],77,English League,Europe,67,73,70,75,74,72,64,54,62,62,62,65,77,69,69,65,73,60,62,69,84,40,40,40,40,40,Rarely,Medium,Standard,High
M. Guéhi,Crystal Palace RB,England,182,82,23,Right foot,C,CB,['Centre Back'],[],77,English League,Europe,50,63,60,62,69,68,49,66,53,58,72,76,78,72,71,68,60,73,74,56,74,40,40,40,40,40,Occasionally,High,Unwavering,Medium
M. Kilman,Wolverhampton YB,England,194,89,26,Left foot,C,CB,"['Centre Back', 'Left Back']",[],77,English League,Europe,54,65,60,64,67,68,49,67,53,58,74,75,77,74,64,58,64,67,77,57,71,40,40,40,40,40,Almost Never,Medium,Standard,Medium
M. Mount,Manchester United FC,England,181,74,24,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",77,English League,Europe,70,73,72,75,75,72,69,52,73,75,57,58,70,62,66,71,75,58,58,67,73,40,40,40,40,40,Occasionally,Very High,Standard,Low
H. Barnes,Newcastle WB,England,174,66,26,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward']",['Attacking Midfielder'],77,English League,Europe,67,72,75,73,69,69,67,55,62,63,44,44,49,60,78,77,74,64,62,69,74,40,40,40,40,40,Occasionally,High,Standard,Low
M. Rashford,Manchester United FC,England,187,72,26,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']",['Second Striker'],77,English League,Europe,70,70,73,63,64,61,69,64,67,73,40,43,55,50,83,79,84,65,62,65,70,40,40,40,40,40,Rarely,High,Standard,Low
K. Phillips,West Ham RB,England,178,72,28,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Centre Back'],77,English League,Europe,60,74,67,75,76,77,57,62,65,65,72,76,82,75,63,61,74,67,70,64,68,40,40,40,40,40,Rarely,High,Standard,Low
B. Chilwell,Chelsea B,England,178,77,27,Left foot,C,LB,"['Left Back', 'Left Midfielder']",[],77,English League,Europe,65,73,73,72,70,76,57,60,60,68,64,68,70,70,78,75,72,77,60,71,73,40,40,40,40,40,Rarely,Medium,Standard,Low
R. Loftus-Cheek,AC Milan,England,191,88,27,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder']",['Left Midfielder'],77,Italian League,Europe,70,74,76,76,76,73,64,60,55,62,58,61,71,60,71,67,74,63,76,70,72,40,40,40,40,40,Rarely,High,Standard,Low
D. Solanke,Bournemouth RB,England,187,80,26,Right foot,C,CF,['Centre Forward'],['Second Striker'],77,English League,Europe,77,67,69,69,63,58,74,71,57,60,48,51,64,53,71,66,73,72,73,60,77,40,40,40,40,40,Occasionally,Medium,Standard,Medium
J. Gomez,Liverpool R,England,188,77,26,Right foot,C,CB,"['Centre Back', 'Left Back', 'Right Back']",[],77,English League,Europe,52,61,62,61,69,67,49,66,53,51,74,71,76,73,77,70,63,65,75,58,69,40,40,40,40,40,Rarely,Medium,Standard,Medium
T. Mings,Aston RB,England,196,77,30,Left foot,C,CB,"['Centre Back', 'Left Back']",[],77,English League,Europe,51,60,58,62,62,67,49,69,53,50,72,71,78,69,72,62,64,64,78,54,73,40,40,40,40,40,Rarely,Medium,Standard,Low
